"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000198689",437.038582381792,-0.421928672132562,0.0944250900667915,-4.46839576042884,7.88084000177978e-06,2.31139940191503e-05,"SLC9A6","10479","solute carrier family 9 member A6"
"ENSG00000102931",50.8655572768427,-1.15067519452751,0.257532516861498,-4.46807730748173,7.89257845292645e-06,2.31438164025527e-05,"ARL2BP","23568","ADP ribosylation factor like GTPase 2 binding protein"
"ENSG00000178752",44.633871176475,-1.29301835220821,0.289445159915618,-4.46723086537417,7.92386035692121e-06,2.32309237995434e-05,"ERFE","151176","erythroferrone"
"ENSG00000177981",356.301436321649,-0.444091906889856,0.0994183244430478,-4.46690194566954,7.93604817016697e-06,2.32620282283056e-05,"ASB8","140461","ankyrin repeat and SOCS box containing 8"
"ENSG00000160703",137.346974689314,-0.686375782751852,0.153663639017994,-4.46674169073581,7.94199275832192e-06,2.32748238759492e-05,"NLRX1","79671","NLR family member X1"
"ENSG00000080819",516.650740736595,0.384367670087634,0.0860532816838195,4.46662419569184,7.9463538910925e-06,2.32829748801036e-05,"CPOX","1371","coproporphyrinogen oxidase"
"ENSG00000166579",1326.77464284474,-0.265461695536679,0.0594451630103616,-4.46565678506773,7.98234897128181e-06,2.33837923153948e-05,"NDEL1","81565","nudE neurodevelopment protein 1 like 1"
"ENSG00000178467",303.758764172433,0.494522182750463,0.110770564569795,4.46438261528289,8.02999574129742e-06,2.35186957939669e-05,"P4HTM","54681","prolyl 4-hydroxylase, transmembrane"
"ENSG00000130396",476.721145638597,-0.384448104307415,0.0861288655841198,-4.46363831335889,8.05795410561322e-06,2.35958926303453e-05,"AFDN","4301","afadin, adherens junction formation factor"
"ENSG00000043514",221.481539110234,-0.549799474974714,0.123174694771019,-4.46357489252793,8.0603406926998e-06,2.35981925166884e-05,"TRIT1","54802","tRNA isopentenyltransferase 1"
"ENSG00000085719",1782.53157121645,-0.248171361919003,0.0556020066115038,-4.46335262058073,8.06871033570436e-06,2.36180045536466e-05,"CPNE3","8895","copine 3"
"ENSG00000184164",744.650181167962,0.334998921125842,0.0750594385334137,4.4631152013842,8.07765952403771e-06,2.36395047786473e-05,"CRELD2","79174","cysteine rich with EGF like domains 2"
"ENSG00000111674",510.005270070811,-0.380338164896091,0.0852374790012881,-4.46210011549431,8.1160289019137e-06,2.37470784110391e-05,"ENO2","2026","enolase 2"
"ENSG00000122376",489.100037490508,-0.388452478133835,0.0870577739022822,-4.4620079370494,8.11952178391354e-06,2.3748088769082e-05,"SHLD2","54537","shieldin complex subunit 2"
"ENSG00000135148",907.689994013751,-0.32308914893637,0.0724089461580867,-4.46200595477507,8.11959691324495e-06,2.3748088769082e-05,"TRAFD1","10906","TRAF-type zinc finger domain containing 1"
"ENSG00000097033",2236.96829546421,-0.240192777003888,0.0538379589761988,-4.46140198424079,8.14251871433598e-06,2.38104049229928e-05,"SH3GLB1","51100","SH3 domain containing GRB2 like, endophilin B1"
"ENSG00000148481",553.8721681732,0.361045081318671,0.0809487106708451,4.46017087025337,8.18943346149452e-06,2.39428427604654e-05,"MINDY3","80013","MINDY lysine 48 deubiquitinase 3"
"ENSG00000071889",586.420860056105,0.380288143947398,0.0852653435257929,4.46005526069757,8.19385230615947e-06,2.39510105688573e-05,"FAM3A","60343","FAM3 metabolism regulating signaling molecule A"
"ENSG00000102103",477.39958112678,-0.386888947473628,0.0867470312314391,-4.45996758599632,8.19720494038491e-06,2.39560591733874e-05,"PQBP1","10084","polyglutamine binding protein 1"
"ENSG00000162402",1382.61681695972,-0.285625294003567,0.0640437718929841,-4.45984497104326,8.20189587065132e-06,2.39609305998458e-05,"USP24","23358","ubiquitin specific peptidase 24"
"ENSG00000135363",6.03572730144971,5.95582750038836,1.3354355318503,4.45983902505299,8.20212341404684e-06,2.39609305998458e-05,"LMO2","4005","LIM domain only 2"
"ENSG00000103227",263.71089323248,0.529785765351624,0.118820508956142,4.45870641361395,8.24557683564209e-06,2.4083097781152e-05,"LMF1","64788","lipase maturation factor 1"
"ENSG00000130520",957.877177246171,-0.296146797494616,0.0664240053839318,-4.45843028861151,8.2562038765959e-06,2.41093585760393e-05,"LSM4","25804","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000099203",212.613258732912,0.565610271296879,0.126894031823826,4.45734336885242,8.29816277090725e-06,2.42270845716385e-05,"TMED1","11018","transmembrane p24 trafficking protein 1"
"ENSG00000175467",1074.5256107292,-0.280652629695061,0.0629735171005436,-4.45667707025114,8.32398490790079e-06,2.42976608383129e-05,"SART1","9092","spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP"
"ENSG00000169306",79.6555658811531,0.925168894138079,0.207627052041981,4.45591691949185,8.35353803931376e-06,2.43790977472091e-05,"IL1RAPL1","11141","interleukin 1 receptor accessory protein like 1"
"ENSG00000163584",458.367751546779,-0.406556426531864,0.0912691659191574,-4.45447728635951,8.40978311714262e-06,2.45383851871803e-05,"RPL22L1","200916","ribosomal protein L22 like 1"
"ENSG00000205208",231.105191941632,-0.571606158865431,0.128344656340359,-4.45368101146013,8.44104808924936e-06,2.46247360925093e-05,"C4orf46","201725","chromosome 4 open reading frame 46"
"ENSG00000123983",1925.41992091961,0.23270068432417,0.0522583181534027,4.45289271731027,8.47210911284177e-06,2.47104579665668e-05,"ACSL3","2181","acyl-CoA synthetase long chain family member 3"
"ENSG00000138658",55.5968342746246,-1.09260481294923,0.2454017572062,-4.45231046993345,8.49512141892633e-06,2.47726750043799e-05,"ZGRF1","55345","zinc finger GRF-type containing 1"
"ENSG00000127666",325.745480537589,-0.467393401505653,0.104999195507647,-4.45139983450267,8.53123251035095e-06,2.48730573170232e-05,"TICAM1","148022","TIR domain containing adaptor molecule 1"
"ENSG00000184752",328.845553178034,-0.483534233842888,0.108637347428409,-4.45090243170317,8.5510188359944e-06,2.49233717837555e-05,"NDUFA12","55967","NADH:ubiquinone oxidoreductase subunit A12"
"ENSG00000243444",45.6184774630816,1.27097064350463,0.285554846714599,4.45088100632002,8.55187210682938e-06,2.49233717837555e-05,NA,NA,NA
"ENSG00000101670",32.9110615309189,1.5328491546678,0.344441663923902,4.45024314772343,8.57731227802442e-06,2.4992571837391e-05,"LIPG","9388","lipase G, endothelial type"
"ENSG00000277258",619.484668348788,0.35097283254411,0.0789077116197384,4.44789014076941,8.67178589439403e-06,2.5262854420158e-05,"PCGF2","7703","polycomb group ring finger 2"
"ENSG00000018510",986.477025651534,0.313978208834769,0.0706426999347501,4.44459525364657,8.80574874730315e-06,2.56480484264336e-05,"AGPS","8540","alkylglycerone phosphate synthase"
"ENSG00000160352",115.745603226442,-0.758974729917684,0.170886589446712,-4.44139433278558,8.93778339582193e-06,2.60274751408069e-05,"ZNF714","148206","zinc finger protein 714"
"ENSG00000116132",1479.06869398694,-0.275647454159091,0.0620744206074242,-4.44059648824372,8.97098698817865e-06,2.61190055771981e-05,"PRRX1","5396","paired related homeobox 1"
"ENSG00000204682",58.9706290757201,-1.06115530531155,0.239024058541776,-4.4395334586208,9.01540986447141e-06,2.6243158321663e-05,"MIR1915HG","399726","MIR1915 host gene"
"ENSG00000188610",16.596191894567,-2.22948970021291,0.502207940488647,-4.43937564595977,9.02202257890179e-06,2.62572213206664e-05,"FAM72B","653820","family with sequence similarity 72 member B"
"ENSG00000075131",64.5286074027079,-1.01870533929432,0.229559120491048,-4.43766005513185,9.09420948483702e-06,2.64620847754251e-05,"TIPIN","54962","TIMELESS interacting protein"
"ENSG00000182831",1482.11565060151,-0.265347781371725,0.0598328553895341,-4.43481728632558,9.21504101135218e-06,2.68083842134442e-05,"HAPSTR1","29035","HUWE1 associated protein modifying stress responses"
"ENSG00000167965",420.565357960721,-0.418131120022968,0.094314791669029,-4.43335676857857,9.27771509194527e-06,2.69853887951627e-05,"MLST8","64223","MTOR associated protein, LST8 homolog"
"ENSG00000253953",250.922778838818,0.532864323175613,0.120198395679746,4.4332066177935,9.2841814346654e-06,2.69988685840763e-05,"PCDHGB4","8641","protocadherin gamma subfamily B, 4"
"ENSG00000175548",122.188383371667,0.750381948789005,0.169327621987046,4.43153893017179,9.35629161065738e-06,2.72032009780763e-05,"ALG10B","144245","ALG10 alpha-1,2-glucosyltransferase B"
"ENSG00000196159",959.147866846394,-0.395577054181538,0.0892666088337508,-4.43141124491753,9.36183466956571e-06,2.72139485917277e-05,"FAT4","79633","FAT atypical cadherin 4"
"ENSG00000149600",810.233634818415,-0.309160801010006,0.0697673204697205,-4.43131252466811,9.36612245311201e-06,2.72210437219414e-05,"COMMD7","149951","COMM domain containing 7"
"ENSG00000127423",20.8088303974424,-2.01706738833321,0.455301338389108,-4.43018110921825,9.41539814924806e-06,2.73588600007133e-05,"AUNIP","79000","aurora kinase A and ninein interacting protein"
"ENSG00000074964",234.045132513187,-0.534897217595231,0.120750824937821,-4.42976035874429,9.43378588066281e-06,2.74068867157911e-05,"ARHGEF10L","55160","Rho guanine nucleotide exchange factor 10 like"
"ENSG00000152642",156.59414143196,-0.721000928041089,0.162811518777156,-4.42843929874483,9.49174235908401e-06,2.75698263476902e-05,"GPD1L","23171","glycerol-3-phosphate dehydrogenase 1 like"
"ENSG00000081913",187.257740945726,0.60433675473699,0.136493051764728,4.42760086995989,9.52870150668587e-06,2.76717246907461e-05,"PHLPP1","23239","PH domain and leucine rich repeat protein phosphatase 1"
"ENSG00000198246",90.6916502412353,0.862356245928592,0.194981439175836,4.42276069749855,9.74476562599244e-06,2.82936083128204e-05,"SLC29A3","55315","solute carrier family 29 member 3"
"ENSG00000101546",114.905111449102,-0.781248640300338,0.176758283341138,-4.41987003682624,9.87602770889325e-06,2.86690755118512e-05,"RBFA","79863","ribosome binding factor A"
"ENSG00000185127",1219.87210614842,0.278000668051933,0.0629014769605145,4.41962067482841,9.88742978115755e-06,2.86965222754431e-05,"C6orf120","387263","chromosome 6 open reading frame 120"
"ENSG00000063127",49.9306347173583,1.16168388239967,0.26288018144835,4.41906223587994,9.91301001702157e-06,2.87650997501209e-05,"SLC6A16","28968","solute carrier family 6 member 16"
"ENSG00000223802",41.7411476212392,1.28619711583885,0.291141397535546,4.4177747538696,9.97222637776323e-06,2.89312347156446e-05,"CERS1","10715","ceramide synthase 1"
"ENSG00000185122",1120.35565197949,-0.281176513061328,0.0636491036045533,-4.41760366034775,9.98012102766177e-06,2.89484400129264e-05,"HSF1","3297","heat shock transcription factor 1"
"ENSG00000058866",24.1842682057374,-1.75558693006868,0.397468851659019,-4.41691700554882,1.0011864958595e-05,2.90348023927142e-05,"DGKG","1608","diacylglycerol kinase gamma"
"ENSG00000167107",161.770709572513,-0.635202481201773,0.143817195027622,-4.41673529427251,1.00202815621285e-05,2.90534939332382e-05,"ACSF2","80221","acyl-CoA synthetase family member 2"
"ENSG00000160447",64.3351896546447,-0.99563472322441,0.225434179985185,-4.41652070369205,1.00302297902484e-05,2.90766181449018e-05,"PKN3","29941","protein kinase N3"
"ENSG00000197969",1002.88158620388,-0.312462848867753,0.0707579166024441,-4.41594190263312,1.00571095491823e-05,2.9148806398397e-05,"VPS13A","23230","vacuolar protein sorting 13 homolog A"
"ENSG00000100028",1097.17587257526,-0.282684657559008,0.0640269156201382,-4.41509097886477,1.00967517532798e-05,2.92579487494764e-05,"SNRPD3","6634","small nuclear ribonucleoprotein D3 polypeptide"
"ENSG00000163328",167.601986811236,-0.697601063918929,0.158048563519433,-4.41383995137136,1.01553047896382e-05,2.94218364438151e-05,"GPR155","151556","G protein-coupled receptor 155"
"ENSG00000187372",65.7204515641272,0.999301985249932,0.226418165000603,4.41352391159637,1.01701479322704e-05,2.94590487865175e-05,"PCDHB13","56123","protocadherin beta 13"
"ENSG00000132792",519.224019399614,-0.376705045866586,0.0853830043527432,-4.41194414183768,1.02446546613838e-05,2.96690352524021e-05,"CTNNBL1","56259","catenin beta like 1"
"ENSG00000129518",339.720487597669,0.513795309593657,0.116466742729644,4.41151952524625,1.02647695808845e-05,2.97214487393077e-05,"EAPP","55837","E2F associated phosphoprotein"
"ENSG00000111077",544.069159182659,-0.394388248284748,0.089402459172061,-4.41138031254512,1.02713725653283e-05,2.97347257646452e-05,"TNS2","23371","tensin 2"
"ENSG00000137312",1726.14923798694,-0.246845635029828,0.0559699525638751,-4.41032417792597,1.03215982707497e-05,2.98742567388666e-05,"FLOT1","10211","flotillin 1"
"ENSG00000163832",275.628300320376,-0.510370788574313,0.115725285777262,-4.41019251018858,1.03278763006258e-05,2.98865582011828e-05,"ELP6","54859","elongator acetyltransferase complex subunit 6"
"ENSG00000071894",1949.25993878733,0.235630359786818,0.0534307649544377,4.41001284536631,1.03364487556033e-05,2.99054930820733e-05,"CPSF1","29894","cleavage and polyadenylation specific factor 1"
"ENSG00000198718",336.193065900973,0.460309952961211,0.104386960477924,4.40964992996952,1.03537854849427e-05,2.99497724194475e-05,"TOGARAM1","23116","TOG array regulator of axonemal microtubules 1"
"ENSG00000107537",222.64103959779,0.547861219939913,0.124243513535638,4.40957603619897,1.03573188444811e-05,2.99541140364917e-05,"PHYH","5264","phytanoyl-CoA 2-hydroxylase"
"ENSG00000105583",489.455916710642,0.405010627791881,0.0918491131478683,4.40952137599687,1.03599332582986e-05,2.995579681397e-05,"WDR83OS","51398","WD repeat domain 83 opposite strand"
"ENSG00000147571",15.6012006641834,2.30428271967278,0.522788068133007,4.40768039695681,1.0448356817217e-05,3.02055478172114e-05,"CRH","1392","corticotropin releasing hormone"
"ENSG00000136026",15152.1787215024,-0.158710234644489,0.0360106912428941,-4.4073087510034,1.04662944605735e-05,3.02514704373275e-05,"CKAP4","10970","cytoskeleton associated protein 4"
"ENSG00000070770",895.414680886778,-0.345087682585659,0.0783002678642727,-4.40723501972996,1.04698566246194e-05,3.02558327320864e-05,"CSNK2A2","1459","casein kinase 2 alpha 2"
"ENSG00000134278",732.622615182336,0.32185352204361,0.0730364807086324,4.40675014623985,1.04933110760965e-05,3.03176668573829e-05,"SPIRE1","56907","spire type actin nucleation factor 1"
"ENSG00000008853",413.716324061181,0.412321055917145,0.0935789240127242,4.40613161849435,1.05233035249523e-05,3.03983628676493e-05,"RHOBTB2","23221","Rho related BTB domain containing 2"
"ENSG00000180332",9.37702180546424,-4.25826790865942,0.966456750608146,-4.4060615293751,1.05267073097393e-05,3.04022363964214e-05,"KCTD4","386618","potassium channel tetramerization domain containing 4"
"ENSG00000220205",535.787659326939,0.374695712643032,0.0850527483203626,4.40545097063402,1.05564027839876e-05,3.0482026690911e-05,"VAMP2","6844","vesicle associated membrane protein 2"
"ENSG00000163527",3180.61545333964,-0.19651895925452,0.0446120704774669,-4.40506251225843,1.05753376803076e-05,3.05307202218166e-05,"STT3B","201595","STT3 oligosaccharyltransferase complex catalytic subunit B"
"ENSG00000174106",617.534675264843,0.35092241351203,0.0796738182585833,4.40448846537143,1.06033782310486e-05,3.0605677314766e-05,"LEMD3","23592","LEM domain containing 3"
"ENSG00000179010",5321.22067569291,0.178906528436214,0.0406478241490221,4.40138020131929,1.07564452139736e-05,3.10414117022798e-05,"MRFAP1","93621","Morf4 family associated protein 1"
"ENSG00000058453",290.439020778139,0.501376704980916,0.113945170592726,4.40015757028427,1.08172301550661e-05,3.1210716136524e-05,"CROCC","9696","ciliary rootlet coiled-coil, rootletin"
"ENSG00000276234",205.001848876351,-0.557958928799454,0.126806920695948,-4.40006685547788,1.08217532242174e-05,3.12176549263095e-05,"TADA2A","6871","transcriptional adaptor 2A"
"ENSG00000179241",190.099110647149,-0.581768210834405,0.132230077499174,-4.39966626229981,1.08417485307952e-05,3.1269215234219e-05,"LDLRAD3","143458","low density lipoprotein receptor class A domain containing 3"
"ENSG00000174695",2372.29102493986,0.23526797248274,0.0534796574665191,4.39920492441503,1.086481956805e-05,3.13296244949954e-05,"TMEM167A","153339","transmembrane protein 167A"
"ENSG00000181061",658.77832245246,-0.363997176258958,0.0827458996072484,-4.39897539318156,1.08763156464413e-05,3.13566392795877e-05,"HIGD1A","25994","HIG1 hypoxia inducible domain family member 1A"
"ENSG00000069509",90.9010521896784,-0.851429117099101,0.193559214586631,-4.39880436029578,1.08848893837313e-05,3.13745866770875e-05,"FUNDC1","139341","FUN14 domain containing 1"
"ENSG00000143751",485.838204307317,0.395267181892942,0.0898586456935955,4.39876629390502,1.08867984982104e-05,3.13745866770875e-05,"SDE2","163859","SDE2 telomere maintenance homolog"
"ENSG00000132849",53.8113543688004,-1.10370314077287,0.250935816685065,-4.39834837191881,1.09077792520499e-05,3.14289053014098e-05,"PATJ","10207","PATJ crumbs cell polarity complex component"
"ENSG00000087448",560.02432401709,-0.359741321375974,0.0818001644900864,-4.39780682127568,1.09350239100036e-05,3.15012475343303e-05,"KLHL42","57542","kelch like family member 42"
"ENSG00000117500",1710.52964086275,0.244621390794522,0.0556757772060151,4.39367716214106,1.11449285360305e-05,3.20996593246076e-05,"TMED5","50999","transmembrane p24 trafficking protein 5"
